Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
1,1620937457939,13/05/2021 20:24:17,1620937457818,-7,13/05/2021 13:24:17,49397,6,questionnaire-qtq4,,12668545,5d1b8ca0d057270001a0abca,3821867,,complete,,609d87e334b85c2b1210632c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 90.0.4430.93,1440x900,1440x821,,Demographic Questionnaire,4,No,BEGIN QUESTIONNAIRE,
2,1620937471814,13/05/2021 20:24:31,1620937471712,-7,13/05/2021 13:24:31,49397,6,questionnaire-qtq4,,12668545,5d1b8ca0d057270001a0abca,3821867,,complete,,609d87e334b85c2b1210632c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 90.0.4430.93,1440x900,1440x821,,Demographic Questionnaire,4,No,gender-demo-q,Female
3,1620937471973,13/05/2021 20:24:31,1620937471714,-7,13/05/2021 13:24:31,49397,6,questionnaire-qtq4,,12668545,5d1b8ca0d057270001a0abca,3821867,,complete,,609d87e334b85c2b1210632c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 90.0.4430.93,1440x900,1440x821,,Demographic Questionnaire,4,No,gender-demo-q-quantised,2
4,1620937471973,13/05/2021 20:24:31,1620937471714,-7,13/05/2021 13:24:31,49397,6,questionnaire-qtq4,,12668545,5d1b8ca0d057270001a0abca,3821867,,complete,,609d87e334b85c2b1210632c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 90.0.4430.93,1440x900,1440x821,,Demographic Questionnaire,4,No,gender-demo-q-text,
5,1620937471973,13/05/2021 20:24:31,1620937471714,-7,13/05/2021 13:24:31,49397,6,questionnaire-qtq4,,12668545,5d1b8ca0d057270001a0abca,3821867,,complete,,609d87e334b85c2b1210632c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 90.0.4430.93,1440x900,1440x821,,Demographic Questionnaire,4,No,hand-demo-q,Right
6,1620937471973,13/05/2021 20:24:31,1620937471714,-7,13/05/2021 13:24:31,49397,6,questionnaire-qtq4,,12668545,5d1b8ca0d057270001a0abca,3821867,,complete,,609d87e334b85c2b1210632c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 90.0.4430.93,1440x900,1440x821,,Demographic Questionnaire,4,No,hand-demo-q-quantised,2
7,1620937471973,13/05/2021 20:24:31,1620937471714,-7,13/05/2021 13:24:31,49397,6,questionnaire-qtq4,,12668545,5d1b8ca0d057270001a0abca,3821867,,complete,,609d87e334b85c2b1210632c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 90.0.4430.93,1440x900,1440x821,,Demographic Questionnaire,4,No,glasses-demo-q,No
8,1620937471973,13/05/2021 20:24:31,1620937471714,-7,13/05/2021 13:24:31,49397,6,questionnaire-qtq4,,12668545,5d1b8ca0d057270001a0abca,3821867,,complete,,609d87e334b85c2b1210632c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 90.0.4430.93,1440x900,1440x821,,Demographic Questionnaire,4,No,glasses-demo-q-quantised,2
9,1620937471973,13/05/2021 20:24:31,1620937471714,-7,13/05/2021 13:24:31,49397,6,questionnaire-qtq4,,12668545,5d1b8ca0d057270001a0abca,3821867,,complete,,609d87e334b85c2b1210632c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 90.0.4430.93,1440x900,1440x821,,Demographic Questionnaire,4,No,ethnicity-demo-q,Asian
10,1620937471973,13/05/2021 20:24:31,1620937471714,-7,13/05/2021 13:24:31,49397,6,questionnaire-qtq4,,12668545,5d1b8ca0d057270001a0abca,3821867,,complete,,609d87e334b85c2b1210632c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 90.0.4430.93,1440x900,1440x821,,Demographic Questionnaire,4,No,ethnicity-demo-q-quantised,1
11,1620937471973,13/05/2021 20:24:31,1620937471715,-7,13/05/2021 13:24:31,49397,6,questionnaire-qtq4,,12668545,5d1b8ca0d057270001a0abca,3821867,,complete,,609d87e334b85c2b1210632c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 90.0.4430.93,1440x900,1440x821,,Demographic Questionnaire,4,No,ethnicity-demo-q-text,
12,1620937471973,13/05/2021 20:24:31,1620937471715,-7,13/05/2021 13:24:31,49397,6,questionnaire-qtq4,,12668545,5d1b8ca0d057270001a0abca,3821867,,complete,,609d87e334b85c2b1210632c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 90.0.4430.93,1440x900,1440x821,,Demographic Questionnaire,4,No,education-demo-q,Undergraduate degree
13,1620937471973,13/05/2021 20:24:31,1620937471715,-7,13/05/2021 13:24:31,49397,6,questionnaire-qtq4,,12668545,5d1b8ca0d057270001a0abca,3821867,,complete,,609d87e334b85c2b1210632c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 90.0.4430.93,1440x900,1440x821,,Demographic Questionnaire,4,No,education-demo-q-quantised,4
14,1620937471973,13/05/2021 20:24:31,1620937471715,-7,13/05/2021 13:24:31,49397,6,questionnaire-qtq4,,12668545,5d1b8ca0d057270001a0abca,3821867,,complete,,609d87e334b85c2b1210632c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 90.0.4430.93,1440x900,1440x821,,Demographic Questionnaire,4,No,age-demo-q,18-24
15,1620937471973,13/05/2021 20:24:31,1620937471715,-7,13/05/2021 13:24:31,49397,6,questionnaire-qtq4,,12668545,5d1b8ca0d057270001a0abca,3821867,,complete,,609d87e334b85c2b1210632c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 90.0.4430.93,1440x900,1440x821,,Demographic Questionnaire,4,No,age-demo-q-quantised,1
16,1620937471973,13/05/2021 20:24:31,1620937471715,-7,13/05/2021 13:24:31,49397,6,questionnaire-qtq4,,12668545,5d1b8ca0d057270001a0abca,3821867,,complete,,609d87e334b85c2b1210632c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 90.0.4430.93,1440x900,1440x821,,Demographic Questionnaire,4,No,colorblind-demo-q,No - I rarely mistake one color for another
17,1620937471973,13/05/2021 20:24:31,1620937471715,-7,13/05/2021 13:24:31,49397,6,questionnaire-qtq4,,12668545,5d1b8ca0d057270001a0abca,3821867,,complete,,609d87e334b85c2b1210632c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 90.0.4430.93,1440x900,1440x821,,Demographic Questionnaire,4,No,colorblind-demo-q-quantised,3
18,1620937471973,13/05/2021 20:24:31,1620937471715,-7,13/05/2021 13:24:31,49397,6,questionnaire-qtq4,,12668545,5d1b8ca0d057270001a0abca,3821867,,complete,,609d87e334b85c2b1210632c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 90.0.4430.93,1440x900,1440x821,,Demographic Questionnaire,4,No,END QUESTIONNAIRE,13897
1,1619890814700,01/05/2021 17:40:14,1619890814512,-4,01/05/2021 13:40:14,49397,6,questionnaire-qtq4,,12338531,5a04869ff2e3460001edad2e,3725255,,complete,,608d8636e375bd88349d29f1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1600x900,1600x767,,Demographic Questionnaire,4,No,BEGIN QUESTIONNAIRE,
2,1619890837077,01/05/2021 17:40:37,1619890836914,-4,01/05/2021 13:40:36,49397,6,questionnaire-qtq4,,12338531,5a04869ff2e3460001edad2e,3725255,,complete,,608d8636e375bd88349d29f1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1600x900,1583x767,,Demographic Questionnaire,4,No,gender-demo-q,Male
3,1619890837258,01/05/2021 17:40:37,1619890836915,-4,01/05/2021 13:40:36,49397,6,questionnaire-qtq4,,12338531,5a04869ff2e3460001edad2e,3725255,,complete,,608d8636e375bd88349d29f1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1600x900,1583x767,,Demographic Questionnaire,4,No,gender-demo-q-quantised,1
4,1619890837258,01/05/2021 17:40:37,1619890836915,-4,01/05/2021 13:40:36,49397,6,questionnaire-qtq4,,12338531,5a04869ff2e3460001edad2e,3725255,,complete,,608d8636e375bd88349d29f1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1600x900,1583x767,,Demographic Questionnaire,4,No,gender-demo-q-text,
5,1619890837258,01/05/2021 17:40:37,1619890836916,-4,01/05/2021 13:40:36,49397,6,questionnaire-qtq4,,12338531,5a04869ff2e3460001edad2e,3725255,,complete,,608d8636e375bd88349d29f1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1600x900,1583x767,,Demographic Questionnaire,4,No,hand-demo-q,Right
6,1619890837258,01/05/2021 17:40:37,1619890836916,-4,01/05/2021 13:40:36,49397,6,questionnaire-qtq4,,12338531,5a04869ff2e3460001edad2e,3725255,,complete,,608d8636e375bd88349d29f1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1600x900,1583x767,,Demographic Questionnaire,4,No,hand-demo-q-quantised,2
7,1619890837258,01/05/2021 17:40:37,1619890836916,-4,01/05/2021 13:40:36,49397,6,questionnaire-qtq4,,12338531,5a04869ff2e3460001edad2e,3725255,,complete,,608d8636e375bd88349d29f1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1600x900,1583x767,,Demographic Questionnaire,4,No,glasses-demo-q,No
8,1619890837258,01/05/2021 17:40:37,1619890836916,-4,01/05/2021 13:40:36,49397,6,questionnaire-qtq4,,12338531,5a04869ff2e3460001edad2e,3725255,,complete,,608d8636e375bd88349d29f1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1600x900,1583x767,,Demographic Questionnaire,4,No,glasses-demo-q-quantised,2
9,1619890837258,01/05/2021 17:40:37,1619890836916,-4,01/05/2021 13:40:36,49397,6,questionnaire-qtq4,,12338531,5a04869ff2e3460001edad2e,3725255,,complete,,608d8636e375bd88349d29f1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1600x900,1583x767,,Demographic Questionnaire,4,No,ethnicity-demo-q,Caucasian
10,1619890837258,01/05/2021 17:40:37,1619890836916,-4,01/05/2021 13:40:36,49397,6,questionnaire-qtq4,,12338531,5a04869ff2e3460001edad2e,3725255,,complete,,608d8636e375bd88349d29f1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1600x900,1583x767,,Demographic Questionnaire,4,No,ethnicity-demo-q-quantised,3
11,1619890837258,01/05/2021 17:40:37,1619890836917,-4,01/05/2021 13:40:36,49397,6,questionnaire-qtq4,,12338531,5a04869ff2e3460001edad2e,3725255,,complete,,608d8636e375bd88349d29f1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1600x900,1583x767,,Demographic Questionnaire,4,No,ethnicity-demo-q-text,
12,1619890837258,01/05/2021 17:40:37,1619890836917,-4,01/05/2021 13:40:36,49397,6,questionnaire-qtq4,,12338531,5a04869ff2e3460001edad2e,3725255,,complete,,608d8636e375bd88349d29f1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1600x900,1583x767,,Demographic Questionnaire,4,No,education-demo-q,High school degree
13,1619890837258,01/05/2021 17:40:37,1619890836917,-4,01/05/2021 13:40:36,49397,6,questionnaire-qtq4,,12338531,5a04869ff2e3460001edad2e,3725255,,complete,,608d8636e375bd88349d29f1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1600x900,1583x767,,Demographic Questionnaire,4,No,education-demo-q-quantised,2
14,1619890837258,01/05/2021 17:40:37,1619890836917,-4,01/05/2021 13:40:36,49397,6,questionnaire-qtq4,,12338531,5a04869ff2e3460001edad2e,3725255,,complete,,608d8636e375bd88349d29f1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1600x900,1583x767,,Demographic Questionnaire,4,No,age-demo-q,30-35
15,1619890837258,01/05/2021 17:40:37,1619890836917,-4,01/05/2021 13:40:36,49397,6,questionnaire-qtq4,,12338531,5a04869ff2e3460001edad2e,3725255,,complete,,608d8636e375bd88349d29f1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1600x900,1583x767,,Demographic Questionnaire,4,No,age-demo-q-quantised,3
16,1619890837258,01/05/2021 17:40:37,1619890836918,-4,01/05/2021 13:40:36,49397,6,questionnaire-qtq4,,12338531,5a04869ff2e3460001edad2e,3725255,,complete,,608d8636e375bd88349d29f1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1600x900,1583x767,,Demographic Questionnaire,4,No,colorblind-demo-q,No - I never mistake one color for another
17,1619890837258,01/05/2021 17:40:37,1619890836918,-4,01/05/2021 13:40:36,49397,6,questionnaire-qtq4,,12338531,5a04869ff2e3460001edad2e,3725255,,complete,,608d8636e375bd88349d29f1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1600x900,1583x767,,Demographic Questionnaire,4,No,colorblind-demo-q-quantised,4
18,1619890837258,01/05/2021 17:40:37,1619890836918,-4,01/05/2021 13:40:36,49397,6,questionnaire-qtq4,,12338531,5a04869ff2e3460001edad2e,3725255,,complete,,608d8636e375bd88349d29f1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1600x900,1583x767,,Demographic Questionnaire,4,No,END QUESTIONNAIRE,22406
1,1619888939993,01/05/2021 17:08:59,1619888941157,-5,01/05/2021 12:09:01,49397,6,questionnaire-qtq4,,12338278,60706be8e6ef3e0cbae6d3c8,3725242,,complete,,608d87f1fe3e5bd7fae9e785,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1366x768,1366x657,,Demographic Questionnaire,4,No,BEGIN QUESTIONNAIRE,
2,1619888955654,01/05/2021 17:09:15,1619888956854,-5,01/05/2021 12:09:16,49397,6,questionnaire-qtq4,,12338278,60706be8e6ef3e0cbae6d3c8,3725242,,complete,,608d87f1fe3e5bd7fae9e785,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1366x768,1349x657,,Demographic Questionnaire,4,No,gender-demo-q,Male
3,1619888955835,01/05/2021 17:09:15,1619888956857,-5,01/05/2021 12:09:16,49397,6,questionnaire-qtq4,,12338278,60706be8e6ef3e0cbae6d3c8,3725242,,complete,,608d87f1fe3e5bd7fae9e785,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1366x768,1349x657,,Demographic Questionnaire,4,No,gender-demo-q-quantised,1
4,1619888955835,01/05/2021 17:09:15,1619888956857,-5,01/05/2021 12:09:16,49397,6,questionnaire-qtq4,,12338278,60706be8e6ef3e0cbae6d3c8,3725242,,complete,,608d87f1fe3e5bd7fae9e785,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1366x768,1349x657,,Demographic Questionnaire,4,No,gender-demo-q-text,
5,1619888955835,01/05/2021 17:09:15,1619888956857,-5,01/05/2021 12:09:16,49397,6,questionnaire-qtq4,,12338278,60706be8e6ef3e0cbae6d3c8,3725242,,complete,,608d87f1fe3e5bd7fae9e785,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1366x768,1349x657,,Demographic Questionnaire,4,No,hand-demo-q,Right
6,1619888955835,01/05/2021 17:09:15,1619888956857,-5,01/05/2021 12:09:16,49397,6,questionnaire-qtq4,,12338278,60706be8e6ef3e0cbae6d3c8,3725242,,complete,,608d87f1fe3e5bd7fae9e785,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1366x768,1349x657,,Demographic Questionnaire,4,No,hand-demo-q-quantised,2
7,1619888955835,01/05/2021 17:09:15,1619888956857,-5,01/05/2021 12:09:16,49397,6,questionnaire-qtq4,,12338278,60706be8e6ef3e0cbae6d3c8,3725242,,complete,,608d87f1fe3e5bd7fae9e785,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1366x768,1349x657,,Demographic Questionnaire,4,No,glasses-demo-q,No
8,1619888955835,01/05/2021 17:09:15,1619888956858,-5,01/05/2021 12:09:16,49397,6,questionnaire-qtq4,,12338278,60706be8e6ef3e0cbae6d3c8,3725242,,complete,,608d87f1fe3e5bd7fae9e785,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1366x768,1349x657,,Demographic Questionnaire,4,No,glasses-demo-q-quantised,2
9,1619888955835,01/05/2021 17:09:15,1619888956858,-5,01/05/2021 12:09:16,49397,6,questionnaire-qtq4,,12338278,60706be8e6ef3e0cbae6d3c8,3725242,,complete,,608d87f1fe3e5bd7fae9e785,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1366x768,1349x657,,Demographic Questionnaire,4,No,ethnicity-demo-q,African-American
10,1619888955835,01/05/2021 17:09:15,1619888956858,-5,01/05/2021 12:09:16,49397,6,questionnaire-qtq4,,12338278,60706be8e6ef3e0cbae6d3c8,3725242,,complete,,608d87f1fe3e5bd7fae9e785,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1366x768,1349x657,,Demographic Questionnaire,4,No,ethnicity-demo-q-quantised,2
11,1619888955835,01/05/2021 17:09:15,1619888956858,-5,01/05/2021 12:09:16,49397,6,questionnaire-qtq4,,12338278,60706be8e6ef3e0cbae6d3c8,3725242,,complete,,608d87f1fe3e5bd7fae9e785,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1366x768,1349x657,,Demographic Questionnaire,4,No,ethnicity-demo-q-text,
12,1619888955835,01/05/2021 17:09:15,1619888956859,-5,01/05/2021 12:09:16,49397,6,questionnaire-qtq4,,12338278,60706be8e6ef3e0cbae6d3c8,3725242,,complete,,608d87f1fe3e5bd7fae9e785,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1366x768,1349x657,,Demographic Questionnaire,4,No,education-demo-q,High school degree
13,1619888955835,01/05/2021 17:09:15,1619888956859,-5,01/05/2021 12:09:16,49397,6,questionnaire-qtq4,,12338278,60706be8e6ef3e0cbae6d3c8,3725242,,complete,,608d87f1fe3e5bd7fae9e785,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1366x768,1349x657,,Demographic Questionnaire,4,No,education-demo-q-quantised,2
14,1619888955835,01/05/2021 17:09:15,1619888956859,-5,01/05/2021 12:09:16,49397,6,questionnaire-qtq4,,12338278,60706be8e6ef3e0cbae6d3c8,3725242,,complete,,608d87f1fe3e5bd7fae9e785,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1366x768,1349x657,,Demographic Questionnaire,4,No,age-demo-q,18-24
15,1619888955835,01/05/2021 17:09:15,1619888956859,-5,01/05/2021 12:09:16,49397,6,questionnaire-qtq4,,12338278,60706be8e6ef3e0cbae6d3c8,3725242,,complete,,608d87f1fe3e5bd7fae9e785,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1366x768,1349x657,,Demographic Questionnaire,4,No,age-demo-q-quantised,1
16,1619888955835,01/05/2021 17:09:15,1619888956860,-5,01/05/2021 12:09:16,49397,6,questionnaire-qtq4,,12338278,60706be8e6ef3e0cbae6d3c8,3725242,,complete,,608d87f1fe3e5bd7fae9e785,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1366x768,1349x657,,Demographic Questionnaire,4,No,colorblind-demo-q,Yes - I sometimes mistake one color for another
17,1619888955835,01/05/2021 17:09:15,1619888956860,-5,01/05/2021 12:09:16,49397,6,questionnaire-qtq4,,12338278,60706be8e6ef3e0cbae6d3c8,3725242,,complete,,608d87f1fe3e5bd7fae9e785,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1366x768,1349x657,,Demographic Questionnaire,4,No,colorblind-demo-q-quantised,2
18,1619888955835,01/05/2021 17:09:15,1619888956860,-5,01/05/2021 12:09:16,49397,6,questionnaire-qtq4,,12338278,60706be8e6ef3e0cbae6d3c8,3725242,,complete,,608d87f1fe3e5bd7fae9e785,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1366x768,1349x657,,Demographic Questionnaire,4,No,END QUESTIONNAIRE,15703
1,1619813725112,30/04/2021 20:15:25,1619813724943,-4,30/04/2021 16:15:24,49397,6,questionnaire-qtq4,,12328589,603ffa13fa433c1989bff9e3,3722745,,complete,,608c565197b3e44567c433c5,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,2560x1080,2560x1080,,Demographic Questionnaire,4,No,BEGIN QUESTIONNAIRE,
2,1619813746516,30/04/2021 20:15:46,1619813746398,-4,30/04/2021 16:15:46,49397,6,questionnaire-qtq4,,12328589,603ffa13fa433c1989bff9e3,3722745,,complete,,608c565197b3e44567c433c5,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,2560x1080,2553x1080,,Demographic Questionnaire,4,No,gender-demo-q,Male
3,1619813746679,30/04/2021 20:15:46,1619813746400,-4,30/04/2021 16:15:46,49397,6,questionnaire-qtq4,,12328589,603ffa13fa433c1989bff9e3,3722745,,complete,,608c565197b3e44567c433c5,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,2560x1080,2553x1080,,Demographic Questionnaire,4,No,gender-demo-q-quantised,1
4,1619813746679,30/04/2021 20:15:46,1619813746400,-4,30/04/2021 16:15:46,49397,6,questionnaire-qtq4,,12328589,603ffa13fa433c1989bff9e3,3722745,,complete,,608c565197b3e44567c433c5,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,2560x1080,2553x1080,,Demographic Questionnaire,4,No,gender-demo-q-text,
5,1619813746679,30/04/2021 20:15:46,1619813746400,-4,30/04/2021 16:15:46,49397,6,questionnaire-qtq4,,12328589,603ffa13fa433c1989bff9e3,3722745,,complete,,608c565197b3e44567c433c5,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,2560x1080,2553x1080,,Demographic Questionnaire,4,No,hand-demo-q,Right
6,1619813746679,30/04/2021 20:15:46,1619813746400,-4,30/04/2021 16:15:46,49397,6,questionnaire-qtq4,,12328589,603ffa13fa433c1989bff9e3,3722745,,complete,,608c565197b3e44567c433c5,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,2560x1080,2553x1080,,Demographic Questionnaire,4,No,hand-demo-q-quantised,2
7,1619813746679,30/04/2021 20:15:46,1619813746400,-4,30/04/2021 16:15:46,49397,6,questionnaire-qtq4,,12328589,603ffa13fa433c1989bff9e3,3722745,,complete,,608c565197b3e44567c433c5,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,2560x1080,2553x1080,,Demographic Questionnaire,4,No,glasses-demo-q,No
8,1619813746679,30/04/2021 20:15:46,1619813746400,-4,30/04/2021 16:15:46,49397,6,questionnaire-qtq4,,12328589,603ffa13fa433c1989bff9e3,3722745,,complete,,608c565197b3e44567c433c5,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,2560x1080,2553x1080,,Demographic Questionnaire,4,No,glasses-demo-q-quantised,2
9,1619813746679,30/04/2021 20:15:46,1619813746400,-4,30/04/2021 16:15:46,49397,6,questionnaire-qtq4,,12328589,603ffa13fa433c1989bff9e3,3722745,,complete,,608c565197b3e44567c433c5,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,2560x1080,2553x1080,,Demographic Questionnaire,4,No,ethnicity-demo-q,African-American
10,1619813746679,30/04/2021 20:15:46,1619813746400,-4,30/04/2021 16:15:46,49397,6,questionnaire-qtq4,,12328589,603ffa13fa433c1989bff9e3,3722745,,complete,,608c565197b3e44567c433c5,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,2560x1080,2553x1080,,Demographic Questionnaire,4,No,ethnicity-demo-q-quantised,2
11,1619813746679,30/04/2021 20:15:46,1619813746400,-4,30/04/2021 16:15:46,49397,6,questionnaire-qtq4,,12328589,603ffa13fa433c1989bff9e3,3722745,,complete,,608c565197b3e44567c433c5,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,2560x1080,2553x1080,,Demographic Questionnaire,4,No,ethnicity-demo-q-text,
12,1619813746679,30/04/2021 20:15:46,1619813746400,-4,30/04/2021 16:15:46,49397,6,questionnaire-qtq4,,12328589,603ffa13fa433c1989bff9e3,3722745,,complete,,608c565197b3e44567c433c5,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,2560x1080,2553x1080,,Demographic Questionnaire,4,No,education-demo-q,High school degree
13,1619813746679,30/04/2021 20:15:46,1619813746400,-4,30/04/2021 16:15:46,49397,6,questionnaire-qtq4,,12328589,603ffa13fa433c1989bff9e3,3722745,,complete,,608c565197b3e44567c433c5,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,2560x1080,2553x1080,,Demographic Questionnaire,4,No,education-demo-q-quantised,2
14,1619813746679,30/04/2021 20:15:46,1619813746400,-4,30/04/2021 16:15:46,49397,6,questionnaire-qtq4,,12328589,603ffa13fa433c1989bff9e3,3722745,,complete,,608c565197b3e44567c433c5,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,2560x1080,2553x1080,,Demographic Questionnaire,4,No,age-demo-q,24-29
15,1619813746679,30/04/2021 20:15:46,1619813746400,-4,30/04/2021 16:15:46,49397,6,questionnaire-qtq4,,12328589,603ffa13fa433c1989bff9e3,3722745,,complete,,608c565197b3e44567c433c5,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,2560x1080,2553x1080,,Demographic Questionnaire,4,No,age-demo-q-quantised,2
16,1619813746679,30/04/2021 20:15:46,1619813746400,-4,30/04/2021 16:15:46,49397,6,questionnaire-qtq4,,12328589,603ffa13fa433c1989bff9e3,3722745,,complete,,608c565197b3e44567c433c5,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,2560x1080,2553x1080,,Demographic Questionnaire,4,No,colorblind-demo-q,No - I never mistake one color for another
17,1619813746679,30/04/2021 20:15:46,1619813746400,-4,30/04/2021 16:15:46,49397,6,questionnaire-qtq4,,12328589,603ffa13fa433c1989bff9e3,3722745,,complete,,608c565197b3e44567c433c5,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,2560x1080,2553x1080,,Demographic Questionnaire,4,No,colorblind-demo-q-quantised,4
18,1619813746679,30/04/2021 20:15:46,1619813746401,-4,30/04/2021 16:15:46,49397,6,questionnaire-qtq4,,12328589,603ffa13fa433c1989bff9e3,3722745,,complete,,608c565197b3e44567c433c5,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,2560x1080,2553x1080,,Demographic Questionnaire,4,No,END QUESTIONNAIRE,21458
1,1619806942604,30/04/2021 18:22:22,1619806944438,-7,30/04/2021 11:22:24,49397,6,questionnaire-qtq4,,12326699,5f4d3cb5fdda0b2c403fb801,3722142,,complete,,608c44919c02f16c450146f1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1536x864,1535x794,,Demographic Questionnaire,4,No,BEGIN QUESTIONNAIRE,
2,1619806983215,30/04/2021 18:23:03,1619806985082,-7,30/04/2021 11:23:05,49397,6,questionnaire-qtq4,,12326699,5f4d3cb5fdda0b2c403fb801,3722142,,complete,,608c44919c02f16c450146f1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1536x864,1518x794,,Demographic Questionnaire,4,No,gender-demo-q,Prefer Not to Answer
3,1619806983417,30/04/2021 18:23:03,1619806985083,-7,30/04/2021 11:23:05,49397,6,questionnaire-qtq4,,12326699,5f4d3cb5fdda0b2c403fb801,3722142,,complete,,608c44919c02f16c450146f1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1536x864,1518x794,,Demographic Questionnaire,4,No,gender-demo-q-quantised,3
